antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len
"21935, DOT",22457,0.025426944971537004,0.08447817836812144,0.01267552182163188,0.49850746268656715,5.9010205039492565,1.0,0.010527499828969968,1.8255941086111862,0.8522068013505698,0.13036690085870417,0.4522331139857007,0.3242761931581982,2,1
20724,22355,0.07582542694497153,0.06368121442125237,0.0377988614800759,0.4984984984984985,7.828030652822071,1.0,0.03297020620821016,1.8670308718426523,0.9438194631350633,0.3716417910447761,0.46439021706531436,0.5460311324435281,1,1
"22697, DOT",20712,0.025123339658444023,0.06307400379506642,0.012523719165085389,0.4984894259818731,7.903246916138602,1.0,0.010939089544123948,1.8682078599026084,0.895979728773251,0.16549648946840523,0.46472765613343964,0.34852269133028674,2,1
"20723, 22355, 20724",20728,0.025123339658444023,0.08402277039848198,0.012523719165085389,0.4984894259818731,5.932789690434668,1.0,0.01041278656532087,1.8264365240849545,0.8528722289855893,0.1296150824823252,0.4524857629525338,0.3237704582483891,3,1
"DOT, 22697",22411,0.025123339658444023,0.08523719165085389,0.012523719165085389,0.4984894259818731,5.84826196554869,1.0,0.010382276247709097,1.8240149973708877,0.8503732434906524,0.12800620636152057,0.45175889373640704,0.32270864887695616,2,1
"23199, 22411",DOT,0.024819734345351042,0.051233396584440226,0.012371916508538899,0.4984709480122324,9.72941442972024,1.0,0.011100317215703077,1.891748044615171,0.9200543972373537,0.19427890345649584,0.471388379204893,0.36997621474685694,2,1
"23199, 22411","85099B, 21931",0.024819734345351042,0.05343453510436433,0.012371916508538899,0.4984709480122324,9.328628892132333,1.0,0.011045685542381242,1.887359189151664,0.9155262283308757,0.18778801843317974,0.47015914842924883,0.36500251946066165,2,2
"22411, 23199",21928,0.024819734345351042,0.05700189753320683,0.012371916508538899,0.4984709480122324,8.744813235767193,1.0,0.010957144554583784,1.8802462165039109,0.9081874718272733,0.17814207650273226,0.4681547601465842,0.3577574447118419,2,1
"23199, 22411","85099B, 22386",0.024819734345351042,0.06087286527514232,0.012371916508538899,0.4984709480122324,8.188721621023893,1.0,0.010861068163569522,1.872527884481881,0.900224140302088,0.16873706004140787,0.4659625588023246,0.3508564216370389,2,2
"85099B, 20728",22383,0.024516129032258065,0.09343453510436432,0.01222011385199241,0.4984520123839009,5.33477275642396,1.0,0.009929460733304769,1.8075348466746317,0.8329718360774261,0.11557788944723618,0.44676032009024563,0.31461999481908287,2,1
"21931, 20713",DOT,0.023757115749525617,0.051233396584440226,0.011840607210626186,0.4984025559105431,9.728079517216898,1.0,0.01062344947772829,1.891490107446307,0.9190384914416947,0.18750000000000003,0.47131629392971247,0.3647568335108271,2,1
"21731, DOT",22197,0.023757115749525617,0.09889943074003794,0.011840607210626186,0.4984025559105431,5.039488621735538,1.0,0.009491041986972912,1.7964616444482047,0.8210735061341499,0.10684931506849316,0.44335020839971406,0.3090631352077658,2,1
23266,"23265, 23264",0.023301707779886147,0.014421252371916509,0.011612903225806452,0.49837133550488605,34.55811760672039,1.0,0.011276863417216064,1.964757633258582,0.9942305074552875,0.4447674418604652,0.49103137044873885,0.6518172466998114,1,2
"22112, 22114",23355,0.023301707779886147,0.05282732447817837,0.011612903225806452,0.49837133550488605,9.43396888689206,1.0,0.010381936348022714,1.8881948791246703,0.9153287986005718,0.18000000000000002,0.47039364895238994,0.3590994608558913,2,1
"20724, 20728",22384,0.02299810246679317,0.07908918406072106,0.011461100569259962,0.49834983498349833,6.3011123569170735,1.0,0.009642199410216434,1.8357630080894833,0.8611015644614934,0.12646566164154105,0.4552673762389838,0.3216317313113269,2,1
"85099B, 85099C, 22411","21931, 22386",0.02284629981024668,0.03855787476280835,0.011385199240986717,0.4983388704318937,12.92443822429173,1.0,0.010504294474109653,1.9165170840820838,0.9441986432603179,0.2276176024279211,0.47822014825453535,0.3968072304915374,3,2
"23170, 23171","22699, 22698, 22697",0.0225426944971537,0.037722960151802654,0.011233396584440229,0.4983164983164984,13.209899125392086,1.0,0.010383019418209839,1.9180958445296286,0.9456159257564756,0.22910216718266257,0.47864961865592887,0.398051609319215,2,3
23350,23349,0.02223908918406072,0.024667931688804556,0.011081593927893738,0.49829351535836175,20.20005250721974,1.0,0.010533001595080096,1.944029224593063,0.9721141105886307,0.3093220338983051,0.48560444084407905,0.4737621422945655,1,1
"22356, 22355, 20719",23204,0.02193548387096774,0.04250474383301708,0.010929791271347248,0.4982698961937716,11.722689075630251,1.0,0.009997429148558487,1.9083870967741934,0.9352096159484022,0.20425531914893616,0.4759972954699121,0.37770637666831436,3,1
"22385, 20712",DOT,0.02193548387096774,0.051233396584440226,0.010929791271347248,0.4982698961937716,9.72549019607843,1.0,0.009805961926914365,1.8909899888765294,0.9172988126649075,0.17560975609756097,0.4711764705882353,0.35580161476355243,2,1
"23201, 21931",23203,0.02193548387096774,0.08705882352941176,0.010929791271347248,0.4982698961937716,5.723370429252783,1.0,0.00902011385199241,1.8195862068965516,0.8437866461448257,0.11145510835913314,0.45042449969678594,0.3119073979661099,2,1
23172,22423,0.02178368121442125,0.12683111954459203,0.010853889943074005,0.4982578397212544,3.928514086371949,1.0,0.008091041266846458,1.740274088129876,0.7620511084198235,0.0787878787878788,0.4253778718991244,0.29191766911257216,1,1
"85099B, 23200",22386,0.021631878557874764,0.08683111954459204,0.01077798861480076,0.4982456140350877,5.738099619678566,1.0,0.008899668381767839,1.819951964543995,0.8439832165998318,0.11033411033411032,0.45053494845917047,0.31118574408048094,2,1
"20727, 20719",21212,0.021480075901328274,0.0974573055028463,0.010702087286527514,0.49823321554770317,5.112322908754664,1.0,0.008608696967187439,1.7987294545260175,0.8220519405073904,0.09887798036465638,0.44405202378613984,0.30402314982992634,2,1
"85099B, 21935","20712, DOT",0.021328273244781783,0.027096774193548386,0.01062618595825427,0.498220640569395,18.386714116251483,1.0,0.010048258554202117,1.938906428734843,0.966220722816814,0.28112449799196787,0.48424535337039937,0.44518875165724653,2,2
"85099B, 21935",21731,0.021328273244781783,0.060569259962049336,0.01062618595825427,0.498220640569395,8.225635262533558,1.0,0.00933434823154946,1.87219885071393,0.8975725143477586,0.1490947816826411,0.4658687031996267,0.33682961853031157,2,1
"22383, 47566",20728,0.021328273244781783,0.08402277039848198,0.01062618595825427,0.498220640569395,5.929590731257253,1.0,0.008834125352411883,1.8254581667945144,0.8494720689578762,0.11217948717948716,0.4521923218016058,0.3123442859576876,2,1
"20711, 22386","21931, DOT",0.021176470588235293,0.02922201138519924,0.010550284629981024,0.4982078853046595,17.049062049062048,1.0,0.009931465565353275,1.9346218487394955,0.9617114001106806,0.26476190476190475,0.4831031187559725,0.42962342317181024,2,2
"21212, 20727",20723,0.021176470588235293,0.05320683111954459,0.010550284629981024,0.4982078853046595,9.363607544777302,1.0,0.009423551735684786,1.8868235294117643,0.912527670171555,0.16527942925089176,0.4700087292679885,0.3482480225382071,2,1
"21931, 20712, 22386","22411, DOT",0.021024667931688803,0.027248576850094876,0.01047438330170778,0.49819494584837554,18.28333819373913,1.0,0.009901491021823434,1.9385046346224732,0.9656069584993516,0.2771084337349398,0.48413845283648155,0.4412980300272519,3,2
"85099C, 23199","85099B, 21931",0.021024667931688803,0.05343453510436433,0.01047438330170778,0.49819494584837554,9.32346365277322,1.0,0.009350939945054352,1.8863211063028138,0.9119164638490181,0.16370106761565836,0.4698675656765574,0.3471088365605514,2,2
"85099B, 21931, 23199",85099C,0.021024667931688803,0.06588235294117648,0.01047438330170778,0.49819494584837554,7.561887570912843,1.0,0.009089228708561225,1.8615150232754976,0.8863940258123381,0.13704071499503476,0.46280315361601915,0.32859056048179147,3,1
"20726, 20719","20724, 20725",0.020872865275142316,0.029753320683111956,0.010398481973434535,0.49818181818181817,16.74373840445269,1.0,0.009777444919327834,1.9334625855952479,0.9603208283822781,0.25849056603773585,0.4827931983529261,0.4238358070500927,2,2
"21212, 22355","22423, 20719",0.020721062618595826,0.019734345351043642,0.01032258064516129,0.4981684981684982,25.243730628346015,1.0,0.00991366403940532,1.953376085541351,0.9807075054483118,0.34256926952141065,0.488065812107624,0.5106227106227106,2,2
"21930, 20712",DOT,0.020721062618595826,0.051233396584440226,0.01032258064516129,0.4981684981684982,9.72351105684439,1.0,0.009260970226371752,1.8906079031565535,0.9161398825535485,0.16748768472906403,0.4710695970695971,0.34982498982498983,2,1
"22993, 22666",22960,0.020721062618595826,0.08098671726755219,0.01032258064516129,0.4981684981684982,6.15123707907213,1.0,0.008644449805385826,1.8313184393135638,0.8551507062288565,0.11295681063122921,0.4539453223794156,0.3128143334328901,2,1
"20724, 23206","23204, 22355",0.020569259962049335,0.02223908918406072,0.010246679316888045,0.49815498154981547,22.39997229323829,1.0,0.009789237710141901,1.9483324031699965,0.9754207710500333,0.3146853146853147,0.48674055906837593,0.4794529173960681,2,2
"22356, 20727","22383, 20724",0.020569259962049335,0.02428842504743833,0.010246679316888045,0.49815498154981547,20.509974630996307,1.0,0.009747084388018535,1.9442488000892952,0.9712205230649124,0.29605263157894735,0.4856625345716701,0.4600149907749077,2,2
"22356, 20727","20724, 22355, 20719",0.020569259962049335,0.02535104364326376,0.010246679316888045,0.49815498154981547,19.650275095565323,1.0,0.009725227109880495,1.9421313762696726,0.9690426167022571,0.28723404255319146,0.4851017741545689,0.45117329915814125,2,3
"22356, 20727",21212,0.020569259962049335,0.0974573055028463,0.010246679316888045,0.49815498154981547,5.111520157257647,1.0,0.008242054664799138,1.7984490456524163,0.8212561135220775,0.09507042253521125,0.44396534201655186,0.30164758423285165,2,1
"47566, 20724","22356, 20723",0.02026565464895636,0.02823529411764706,0.010094876660341557,0.49812734082397003,17.642009987515603,1.0,0.009522669940841612,1.9362774363476734,0.9628294861728227,0.2628458498023715,0.48354508438301996,0.4278271112722001,2,2
"47566, 20724","22355, 20719",0.02026565464895636,0.03400379506641366,0.010094876660341557,0.49812734082397003,14.649169007490636,1.0,0.009405767492771732,1.924783482964683,0.9510095738261054,0.22852233676975944,0.4804610446574845,0.397501170411985,2,2
"23201, 22386","85099B, 23199",0.02026565464895636,0.04045540796963947,0.010094876660341557,0.49812734082397003,12.31299758978575,1.0,0.009275021333746206,1.9119284035231812,0.9377899350172766,0.19940029985007493,0.4769678623125933,0.37382914883600005,2,2
"85099B, 20724",22355,0.031878557874762806,0.06368121442125237,0.015863377609108158,0.4976190476190476,7.814220443839038,1.0,0.013833312329645084,1.8637625115785497,0.9007425552227385,0.19904761904761906,0.463450952689766,0.37336256314206256,2,1
84992,21212,0.045768500948766604,0.0974573055028463,0.022770398481973434,0.4975124378109453,5.104927078005611,1.0,0.018309923702602177,1.7961493227121572,0.8426789691377664,0.1890359168241966,0.4432534158741236,0.3655786488120147,1,1
20724,20719,0.07582542694497153,0.06079696394686907,0.037722960151802654,0.4974974974974975,8.182933245355217,1.0,0.033113004403573267,1.869051460193382,0.9498145244661134,0.3814274750575594,0.46496925242682474,0.5589859522443792,1,1
"20712, 22411",85099C,0.029449715370018975,0.06588235294117648,0.014648956356736242,0.49742268041237114,7.550165684830633,1.0,0.012708739814711463,1.858654600301659,0.893876998619469,0.18156161806208843,0.46197642109636705,0.35988645541355885,2,1
"85099B, 20713",85099C,0.029146110056925995,0.06588235294117648,0.014497153700189754,0.49739583333333337,7.549758184523809,1.0,0.012576939390556981,1.8585553185004573,0.8935901020064418,0.18001885014137606,0.46194768052057095,0.35872095814132104,2,1
"21928, 22386",85099C,0.02823529411764706,0.06588235294117648,0.014041745730550285,0.49731182795698925,7.548483102918587,1.0,0.012181538118093537,1.8582447310474992,0.8927295334074995,0.17535545023696683,0.4618577503317895,0.3552227342549923,2,1
"21931, 23199","85099B, 22386",0.02793168880455408,0.06087286527514232,0.013889943074003794,0.49728260869565216,8.169199962051392,1.0,0.012189661144496973,1.8681015436689057,0.9028058852719291,0.18541033434650453,0.4646971930465706,0.36273107990892334,2,2
"21931, 21928","22411, 22386",0.026717267552182164,0.03483870967741935,0.013282732447817837,0.4971590909090909,14.270307239057239,1.0,0.012351937320193426,1.9194168033533805,0.9554514766992346,0.2751572327044025,0.4790084163830821,0.4392113537334126,2,2
"21212, 20725",20727,0.026261859582542693,0.09206831119544592,0.013055028462998103,0.4971098265895954,5.399358586412134,1.0,0.01063714340238146,1.8054273811860677,0.8367678968615799,0.12400865176640231,0.44611452644356453,0.31945351181087356,2,1
"22355, 20725","22383, 20724",0.025958254269449716,0.02428842504743833,0.012903225806451613,0.49707602339181284,20.465551900584796,1.0,0.012272740693265737,1.940077666475442,0.9764852563015388,0.34552845528455284,0.4845567178675328,0.5141630116959064,2,2
21094,"21086, 21080",0.037874762808349144,0.021176470588235293,0.018823529411764704,0.4969939879759519,23.469160543308842,1.0,0.01802147561111731,1.945947972814624,0.9950792836857053,0.46792452830188674,0.48611164636966236,0.6929414384324204,1,2
"22383, 22355","22356, 20724",0.025199240986717268,0.03886148007590133,0.012523719165085389,0.4969879518072289,12.788703642695781,1.0,0.01154443936355224,1.9107663988910224,0.9456352829863692,0.24300441826215025,0.47664978796969437,0.40962678840361444,2,2
"23204, 20724","22356, 22355",0.02444022770398482,0.03043643263757116,0.012144212523719165,0.4968944099378882,16.32564551354533,1.0,0.01140033917955993,1.9271572141401365,0.9622646463860577,0.2841918294849023,0.4811009747089147,0.4479484518517371,2,2
"20725, 23203","23209, 85099B",0.02428842504743833,0.023605313092979127,0.01206831119544592,0.496875,21.0492865755627,1.0,0.011494975317665782,1.9406602472686127,0.9762028821714871,0.336864406779661,0.48471145250310943,0.5040645096463022,2,2
"21212, 20724","20723, 22355",0.02428842504743833,0.03081593927893738,0.01206831119544592,0.496875,16.12396089901478,1.0,0.011319840564003038,1.9263285678927953,0.9613296835286664,0.28042328042328046,0.4808777605920589,0.44425030788177344,2,2
"22383, 20724","22355, 20719",0.02428842504743833,0.03400379506641366,0.01206831119544592,0.496875,14.612339564732142,1.0,0.011242412567646878,1.9199924570108546,0.9547541641286825,0.26108374384236455,0.4791646204918677,0.42589285714285713,2,2
"22383, 20724",23206,0.02428842504743833,0.07445920303605313,0.01206831119544592,0.496875,6.673117354740061,1.0,0.01025981442341275,1.8395841927233725,0.8713076917431731,0.1392294220665499,0.45639889494833524,0.32947725535168193,2,1
"20725, 23203",23206,0.02428842504743833,0.07445920303605313,0.01206831119544592,0.496875,6.673117354740061,1.0,0.01025981442341275,1.8395841927233725,0.8713076917431731,0.1392294220665499,0.45639889494833524,0.32947725535168193,2,1
"21212, 20724",20727,0.02428842504743833,0.09206831119544592,0.01206831119544592,0.496875,5.396808017312448,1.0,0.009832116919731104,1.804584723089797,0.834985775057548,0.11572052401746724,0.4458558873934124,0.3139774835119538,2,1
"21212, 21975",21977,0.023833017077798863,0.06360531309297912,0.011840607210626186,0.4968152866242038,7.810908593405592,1.0,0.010324700697442471,1.8609362765114212,0.8932630752084916,0.1566265060240964,0.4626360866721152,0.34148640226198257,2,1
84032A,"85099B, DOT",0.023377609108159392,0.03612903225806452,0.011612903225806452,0.49675324675324684,13.749420222634509,1.0,0.01076829283222134,1.915304890738814,0.9494659033012962,0.24247226624405704,0.47788991463690267,0.4090909090909091,1,2
"20719, 20725",21212,0.023225806451612905,0.0974573055028463,0.011537001897533207,0.49673202614379086,5.096919349255798,1.0,0.00927347738262839,1.7933640552995394,0.8229159424320377,0.10570236439499305,0.4423887347106588,0.3075560442245434,2,1
22196,DOT,0.03453510436432638,0.051233396584440226,0.01715370018975332,0.4967032967032967,9.694912494912495,1.0,0.015384349491770756,1.8851039500178153,0.9289339483497525,0.25,0.4695252747252748,0.4157590557590558,1,1
"22356, 20725","22355, 20719",0.022922201138519924,0.03400379506641366,0.011385199240986717,0.4966887417218543,14.606861991485335,1.0,0.010605757411001372,1.9192819334864675,0.9533928895103447,0.24999999999999997,0.4789718057818363,0.4157550851466414,2,2
"23202, 23200",23201,0.022922201138519924,0.06406072106261859,0.011385199240986717,0.4966887417218543,7.753405417281316,1.0,0.009916786507710754,1.8595635673624287,0.8914586084569771,0.15060240963855423,0.46223941060623064,0.3372069301026333,2,1
"21212, 47566",20724,0.022922201138519924,0.07582542694497153,0.011385199240986717,0.4966887417218543,6.550424596782213,1.0,0.009647113553139932,1.8361889543593328,0.8672166550143713,0.13032145960034752,0.4553937395027456,0.32341944593600225,2,1
21078,21080,0.022770398481973434,0.06998102466793168,0.011309297912713472,0.49666666666666665,7.097161966738973,1.0,0.009715802094847854,1.8477198185405328,0.8791164396950544,0.13886300093196646,0.4587924045811909,0.32913593637020966,1,1
"21931, 20712","85099B, 22411",0.03377609108159393,0.0501707779886148,0.016774193548387096,0.49662921348314604,9.898774413979499,1.0,0.015079620781409215,1.8869375169422606,0.9304027611407124,0.24971751412429374,0.4700407453764143,0.41548555984293456,2,2
21033,22411,0.022466793168880457,0.08523719165085389,0.011157495256166983,0.4966216216216216,5.826348944670405,1.0,0.009242488901051026,1.8172469212842097,0.847404386088623,0.11556603773584907,0.44971704819655367,0.31376049914562826,1,1
"20711, 21931","85099B, 20712, 22386",0.022314990512333967,0.025806451612903226,0.011081593927893738,0.4965986394557823,19.243197278911566,1.0,0.010505723204994797,1.935222319093287,0.9696718007727214,0.2991803278688524,0.4832635040771275,0.46300520208083235,2,3
"22961, DOT",22077,0.022314990512333967,0.06869070208728653,0.011081593927893738,0.4965986394557823,7.229488480475062,1.0,0.009548761562530381,1.8500333350428226,0.8813448287963689,0.13865147198480532,0.4594691992526432,0.32896230315330555,2,1
"85099B, 20719",20725,0.022314990512333967,0.11476280834914611,0.011081593927893738,0.4965986394557823,4.327173991289637,1.0,0.008520662948413742,1.7585117185496693,0.7864519580182343,0.08795180722891566,0.43133731242647105,0.29657974300831447,2,1
"22382, 20724",23206,0.021859582542694496,0.07445920303605313,0.010853889943074005,0.49652777777777785,6.66845410012459,1.0,0.009226242848244153,1.8383155139697709,0.8690369923395453,0.12699822380106573,0.4560237389062017,0.32114870030581044,2,1
"20711, 20712","85099B, 21931, 22411",0.02170777988614801,0.02922201138519924,0.01077798861480076,0.4965034965034965,16.990736536191083,1.0,0.010143643623820343,1.9280729496099513,0.9620278892690459,0.2684310018903592,0.48134742505344535,0.4326673326673327,2,3
"20726, 20727, 20725","22383, 22384",0.02155597722960152,0.03468690702087286,0.010702087286527514,0.4964788732394366,14.3131491355133,1.0,0.009954377108620275,1.917125303538966,0.950625842098864,0.23500000000000001,0.478385686030003,0.402506395044226,3,2
"22382, 22384, 20725",23206,0.02155597722960152,0.07445920303605313,0.010702087286527514,0.4964788732394366,6.667797303699875,1.0,0.009097046401348077,1.8381369673969294,0.8687522384906509,0.12544483985765123,0.45597090002702784,0.32010488004479476,3,1
"22423, 22960",22699,0.02140417457305503,0.07324478178368121,0.01062618595825427,0.49645390070921985,6.778010509682872,1.0,0.009058441862391036,1.8404575460352248,0.8711094613910095,0.1264679313459801,0.45665685027387154,0.3207658104582369,2,1
"20723, 20727","22356, 22355",0.02125237191650854,0.03043643263757116,0.010550284629981024,0.4964285714285714,16.310340220876377,1.0,0.009903438243755603,1.9253744600104972,0.9590717499672228,0.2564575645756457,0.48062051264845995,0.4215309939437121,2,2
"22556, 22554",22555,0.02125237191650854,0.03825426944971537,0.010550284629981024,0.4964285714285714,12.977076247165533,1.0,0.009737290668241343,1.9098496776885086,0.9429816364047188,0.21550387596899223,0.47639858168821936,0.38611111111111107,2,1
"20723, 20727",23206,0.02125237191650854,0.07445920303605313,0.010550284629981024,0.4964285714285714,6.667121741663025,1.0,0.008967849954452002,1.837953355673086,0.8684672269938992,0.12388591800356503,0.4559165514655919,0.31906036114751707,2,1
"20723, 20727",21212,0.02125237191650854,0.0974573055028463,0.010550284629981024,0.4964285714285714,5.093805629728527,1.0,0.00847908572745374,1.792283364958887,0.8211341744750768,0.0975438596491228,0.44205251270468654,0.3023420115709835,2,1
"20726, 20725, 20728","22382, 22384",0.02064516129032258,0.03165085388994308,0.010246679316888045,0.49632352941176466,15.681205035971221,1.0,0.009593242333353737,1.9225618083352956,0.9559654516176256,0.24368231046931405,0.4798606756544912,0.4100322683030046,3,2
DOT,21935,0.051233396584440226,0.039468690702087285,0.025426944971537004,0.49629629629629635,12.574430199430202,1.0,0.023404829888128358,1.906937158164974,0.970179104477612,0.38953488372093026,0.47559887030452025,0.5702635327635328,1,1
"85099B, 22697",21935,0.02049335863377609,0.039468690702087285,0.0101707779886148,0.4962962962962963,12.5744301994302,1.0,0.009361931955251342,1.9069371581649737,0.9397317943409648,0.20426829268292682,0.4755988703045202,0.37699430199430195,2,1
"85099B, 22697",22197,0.02049335863377609,0.09889943074003794,0.0101707779886148,0.4962962962962963,5.018191637531623,1.0,0.008143996485782902,1.7889496595602186,0.8174778952968593,0.09312022237665045,0.44101277827692925,0.29956794860862396,2,1
"22356, 22355",20725,0.03043643263757116,0.11476280834914611,0.015104364326375712,0.4962593516209476,4.324217564554223,1.0,0.011611393840758436,1.757327296296992,0.7928766267536208,0.1161026837806301,0.43095403906421886,0.3139365541173521,2,1
"85099C, 21929","85099B, 21931",0.020189753320683113,0.05343453510436433,0.010018975332068311,0.49624060150375937,9.28688909774436,1.0,0.008940145249505814,1.8790030870316348,0.910708291372944,0.15751789976133654,0.4678028967053187,0.3418703007518797,2,2
"22383, 22382",20726,0.039316888045540795,0.07392789373814042,0.01950664136622391,0.4961389961389962,6.711120404652233,1.0,0.016600026644678807,1.8379515365656829,0.8858213215553504,0.20809716599190284,0.4559160129605176,0.3799996828744262,2,1
"22411, DOT",21935,0.027248576850094876,0.039468690702087285,0.01351043643263757,0.4958217270194986,12.562406256695951,1.0,0.01243497078086912,1.905142210154424,0.9461794596641837,0.25392296718972895,0.47510480074926065,0.41906470966359544,2,1
"22411, DOT",21731,0.027248576850094876,0.060569259962049336,0.01351043643263757,0.4958217270194986,8.186029139701622,1.0,0.011860010297808294,1.8632908048266539,0.9024305993912103,0.1818181818181818,0.46331512106987915,0.35943968556488715,2,1
"20712, DOT",21935,0.027096774193548386,0.039468690702087285,0.013434535104364327,0.49579831932773116,12.56181318681319,1.0,0.012365060904694865,1.9050537634408604,0.9460279638537967,0.2528571428571429,0.4750804312242479,0.4180914673561733,2,1
"23206, 23199",20725,0.026944971537001896,0.11476280834914611,0.013358633776091082,0.495774647887324,4.319994038303898,1.0,0.010266353171616937,1.7556380057880063,0.7897993192454972,0.10408042578356004,0.43040649797783537,0.30608838214472023,2,1
"23202, 23199","85099B, 23203",0.02679316888045541,0.0428842504743833,0.013282732447817837,0.49575070821529743,11.560204567675298,1.0,0.012133727482545934,1.898100334733386,0.9386456313924727,0.23553162853297446,0.47315746080384957,0.4027426107448169,2,2
"23209, 20725",23203,0.03445920303605313,0.08705882352941176,0.017077798861480076,0.49559471365638763,5.6926419811882365,1.0,0.014077821185400158,1.8099357821731312,0.853754334477548,0.1635174418604651,0.44749420954630087,0.34587930974885644,2,1
"20723, 22355, 20724",22383,0.025123339658444023,0.09343453510436432,0.012447817836812144,0.4954682779456193,5.302838799296129,1.0,0.010100430275556387,1.7968453226374577,0.8323327395917995,0.117310443490701,0.44346906915049683,0.3143466491271557,3,1
21928,22386,0.05700189753320683,0.08683111954459204,0.02823529411764706,0.4953395472703063,5.704631586788711,1.0,0.02328575553867259,1.8094718449129592,0.8745551447423993,0.2442547603414314,0.4473525505183514,0.41025718622256574,1,1
"20727, 20725, 20728",23206,0.024212523719165085,0.07445920303605313,0.011992409867172675,0.4952978056426332,6.651935361204579,1.0,0.010189564647552109,1.8338354921211117,0.8707508881239513,0.138353765323993,0.4546948162491137,0.32817897417707603,3,1
"85099B, 23209",23206,0.023605313092979127,0.07445920303605313,0.011688804554079696,0.49517684887459806,6.650310890848959,1.0,0.00993117175375996,1.8333961009922768,0.8701717669768043,0.13532513181019332,0.4545641285815015,0.3260797598093683,2,1
"85099B, 23201",22386,0.03111954459203036,0.08683111954459204,0.01540796963946869,0.4951219512195122,5.702125618284154,1.0,0.012705824742824839,1.8086919854430787,0.8511130535118541,0.15025906735751296,0.447114263761705,0.3362847518335323,2,1
"22355, 20727",21212,0.02299810246679317,0.0974573055028463,0.011385199240986717,0.49504950495049505,5.07965516177786,1.0,0.009143866142894693,1.787388473415932,0.822041640770665,0.10438413361169102,0.4405245334894266,0.30593596742851853,2,1
"20723, 20725","20727, 20724",0.02269449715370019,0.026413662239089183,0.011233396584440229,0.4949832775919733,18.73966862722485,1.0,0.010633951801936421,1.92782990059942,0.9686195981629345,0.2965931863727455,0.4812820365069188,0.46013531695690624,2,2
"21930, 22411",21928,0.02269449715370019,0.05700189753320683,0.011233396584440229,0.4949832775919733,8.683628072269306,1.0,0.009939767183117357,1.8672611432951736,0.9053880884612479,0.164079822616408,0.4644562686956092,0.3460269250809401,2,1
"20712, 85099C","85099B, DOT",0.0225426944971537,0.03612903225806452,0.011157495256166983,0.49494949494949503,13.69949494949495,1.0,0.010343049519495624,1.9084645161290326,0.9483837330552659,0.23482428115015974,0.47601855232377327,0.4018865121806299,2,2
"20712, 85099C",20713,0.0225426944971537,0.04713472485768501,0.011157495256166983,0.49494949494949503,10.500740090112073,1.0,0.010094951553492795,1.886673244781784,0.9256349223957328,0.1906614785992218,0.4699665123434441,0.36583223539745285,2,1
"85099C, 21928","21931, 22411",0.022390891840607212,0.03908918406072106,0.011081593927893738,0.4949152542372881,12.661181504031594,1.0,0.010206352235452545,1.9024744342421964,0.9421131838679485,0.21987951807228914,0.47436875786542426,0.389205199934178,2,2
"23204, 22355",20727,0.02223908918406072,0.09206831119544592,0.011005692599620493,0.4948805460750853,5.375145255184871,1.0,0.008958177215919115,1.7974593568900972,0.8324719335721055,0.10653930933137397,0.44365918697034346,0.30720944039121123,2,1
"23202, 85099B, 23203",23209,0.02208728652751423,0.0793168880455408,0.010929791271347248,0.49484536082474223,6.238839836235386,1.0,0.00917789643861462,1.8225767726445417,0.8586796931594742,0.12080536912751676,0.45132626783726126,0.3163222019434716,3,1
"23202, 85099B, 23203",21931,0.02208728652751423,0.0859203036053131,0.010929791271347248,0.49484536082474223,5.75935302903355,1.0,0.009032044907085684,1.8095047051078497,0.845033892165994,0.1125879593432369,0.4473625864706451,0.3110269206950566,3,1
"22356, 22355, 20719",20728,0.02193548387096774,0.08402277039848198,0.010853889943074005,0.4948096885813149,5.888995164461448,1.0,0.009010809818204077,1.8131330092797173,0.8488108197870732,0.11412609736632083,0.44846848252061844,0.311993823513783,3,1
"23201, 21931",22411,0.02193548387096774,0.08523719165085389,0.010853889943074005,0.4948096885813149,5.805091404326647,1.0,0.008984170900410112,1.8107291206363236,0.8463014558001366,0.11268715524034673,0.4477362800413893,0.31107358872520774,2,1
"22699, DOT","21935, 22697",0.02178368121442125,0.014573055028462997,0.01077798861480076,0.4947735191637631,33.95125580720094,1.0,0.010460533829740503,1.950465746254008,0.9921588812827306,0.42136498516320486,0.4873019421537841,0.6171784262485482,2,2
23319,22086,0.028994307400379508,0.08053130929791272,0.014345351043643264,0.49476439790575916,6.143752066360393,1.0,0.012010401506504542,1.8198810354828878,0.862232859653324,0.15071770334928228,0.45051353330100524,0.3364491169547646,1,1
"22383, 20727, 22384","20726, 20725",0.021631878557874764,0.03908918406072106,0.010702087286527514,0.49473684210526314,12.656617271333674,1.0,0.009856514803999582,1.9018026565464896,0.9413531848868495,0.21396054628224587,0.47418308805188325,0.3842616249361267,3,2
"20727, 20719","20724, 20728",0.021480075901328274,0.02299810246679317,0.01062618595825427,0.4946996466431095,21.510454932419034,1.0,0.010132184971681026,1.933507251761521,0.974442068170737,0.31390134529147984,0.48280514640482963,0.4783729256317858,2,2
