antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_score
21181,21166,0.0588235294117647,0.0516129032258064,0.0219354838709677,0.3729032258064516,7.225,1.0,0.0188994307400379,1.5123456790123455,0.9154411764705882,0.2478559176672384,0.3387755102040816,0.3989516129032258,1,1,5.909914672216429
21175,85152,0.0583681214421252,0.0481973434535104,0.0213282732447817,0.365409622886866,7.581530364621198,1.0,0.0185150848488994,1.4998693501726443,0.9219107044404524,0.2502226179875333,0.3332752616853636,0.4039646539631181,1,1,5.908708360949329
"22383, 22382, 23206",23207,0.0178368121442125,0.0535104364326375,0.0100189753320683,0.5617021276595745,10.497057492077865,1.0,0.0090645197296645,2.1594664799837884,0.9211658704510328,0.1633663366336633,0.5369226569298231,0.3744680851063829,3,1,5.907407799813138
"23206, 20728",22382,0.0273244781783681,0.0841745730550284,0.0154838709677419,0.5666666666666667,6.732040877667568,1.0,0.0131838446831263,2.1134432929499343,0.8753758233687544,0.1612648221343873,0.5268384993646058,0.3753080853621882,2,1,5.906822963630885
"22383, 20727, 20725, 20728",22382,0.0172296015180265,0.0841745730550284,0.0113851992409867,0.6607929515418501,7.850267931978247,1.0,0.0099349048892985,2.6999009339806297,0.88791422098651,0.1264755480607082,0.6296160398279361,0.3980249699097889,4,1,5.90596020929742
"21931, 20724",20723,0.0210246679316888,0.0532068311195445,0.0111574952561669,0.5306859205776174,9.974018550085749,1.0,0.0100388393001811,2.017397752152971,0.9190624924182728,0.1768953068592057,0.5043119291013396,0.3701931742688372,2,1,5.905741698430634
"85099B, 22411, 22386","21931, 85099C",0.028235294117647,0.0313472485768501,0.0113851992409867,0.4032258064516129,12.863196125907988,1.0,0.0105001004576403,1.6231478537360888,0.9490556900726392,0.2362204724409448,0.3839131797523898,0.3832109661798015,3,2,5.905243982635108
"85099B, 85099C, DOT",21931,0.0165464895635673,0.0859203036053131,0.0111574952561669,0.6743119266055045,7.848109216455408,1.0,0.0097358158492631,2.80661089878932,0.8872618430717196,0.1221945137157107,0.6436983835445921,0.4020852919246604,3,1,5.904628660006742
"23202, 85099C",23203,0.0149525616698292,0.0870588235294117,0.0104743833017077,0.7005076142131981,8.04637124434079,1.0,0.0091726308739814,3.048295114656033,0.8890134028378013,0.1144278606965174,0.6719477733005391,0.4104107382312721,2,1,5.903932574084701
"22356, 20723",23204,0.028235294117647,0.042504743833017,0.0125996204933586,0.4462365591397849,10.498511904761903,1.0,0.0113994865498381,1.7290691033695034,0.9310364946468682,0.216710182767624,0.4216541154710001,0.3713325652841782,2,1,5.902695191847099
"20727, 23207",22382,0.0228462998102466,0.0841745730550284,0.0137381404174573,0.6013289036544851,7.143830753514735,1.0,0.0118150628850426,2.297195445920304,0.8801267190628763,0.1472742066720911,0.5646865825996885,0.3822695014214716,2,1,5.901619253113182
"85099B, 21930, 22411",20712,0.0170018975332068,0.0630740037950664,0.010246679316888,0.6026785714285714,9.555102501289324,1.0,0.0091743015673552,2.3581058780888213,0.9108297085596136,0.1467391304347826,0.5759308310573095,0.3825667225373904,3,1,5.9007096464488065
"21212, 20719",84692,0.021100569259962,0.04280834914611,0.0103984819734345,0.4928057553956835,11.511907495280372,1.0,0.0094952014373724,1.8872289286339108,0.9328163795235582,0.1943262411347518,0.4701225776971002,0.3678567784070616,2,1,5.899198443174112
"20712, 23199, 22386",85099B,0.0141176470588235,0.1467172675521821,0.0119924098671726,0.8494623655913978,5.7897913433350565,1.0,0.0099211072664359,5.668235294117643,0.8391287272287846,0.0805711371749107,0.8235782482357824,0.4656002981604169,3,1,5.89811883434394
"85099B, 21931",21928,0.0534345351043643,0.0570018975332068,0.0212523719165085,0.3977272727272727,6.9774391720130735,1.0,0.018206502021755,1.56573269843543,0.9050414103577444,0.2382978723404255,0.3613213794415501,0.385281745551386,2,1,5.897783671358288
"82482, DOT",22411,0.0173055028462998,0.0852371916508538,0.0114611005692599,0.6622807017543859,7.769855962256487,1.0,0.0099860281065355,2.7086483156312373,0.8866412582730305,0.1258333333333333,0.6308121677409587,0.3983709831122776,2,1,5.897682539212663
"22384, 20725, 20728",20726,0.0239848197343453,0.0739278937381404,0.0135863377609108,0.5664556962025317,7.662272892677982,1.0,0.0118131905562616,2.1360495297718805,0.8908574782525206,0.1611161116111611,0.5318460615907183,0.3751169651443869,3,1,5.896929977524919
DOT,"85099B, 22457",0.0512333965844402,0.0239848197343453,0.0154838709677419,0.3022222222222222,12.600562587904362,1.0,0.0142550471862859,1.398747869807467,0.9703529411764706,0.2592121982210928,0.2850748719012192,0.4738959212376934,1,2,5.896521331458028
"20723, 20719","22382, 20724",0.0305123339658444,0.0218595825426944,0.0106261859582542,0.3482587064676616,15.931626589275842,1.0,0.0099591990753576,1.5008108695337283,0.9667289259710774,0.2545454545454546,0.3336935250804254,0.4171849087893864,2,2,5.895756155650672
"21931, 20725",22383,0.0255787476280834,0.0934345351043643,0.0153320683111954,0.599406528189911,6.415256709099983,1.0,0.0129421299180136,2.263056012369106,0.8662799486055477,0.1478770131771596,0.5581196424064031,0.3817503802606744,2,1,5.895711907344409
"22411, 85099B, 23199",21928,0.0182922201138519,0.0570018975332068,0.0103984819734345,0.5684647302904565,9.972733450834571,1.0,0.0093557907168498,2.1852167566778578,0.9164912486639074,0.160233918128655,0.5423794930438478,0.3754440828549486,3,1,5.895052529032683
"22383, 22382, 20725","20726, 20728",0.0245920303605313,0.0329411764705882,0.010550284629981,0.4290123456790123,13.02358906525573,1.0,0.0097401942181046,1.693659777424483,0.946492420879264,0.2245557350565427,0.4095626445585894,0.3746444216874324,3,2,5.894739951971451
"22383, 22382, 20725",22662,0.0245920303605313,0.050246679316888,0.0121442125237191,0.4938271604938271,9.828055648800865,1.0,0.0109085446604423,1.8763419262276115,0.9208972064430784,0.1937046004842615,0.4670480971394687,0.3677595016970646,3,1,5.894024518221022
"20712, 20713",21931,0.0213282732447817,0.0859203036053131,0.0132068311195445,0.6192170818505338,7.206877255636733,1.0,0.0113742994069758,2.4005270531486635,0.8800128011068145,0.1404358353510895,0.5834248155260967,0.3864636646001785,2,1,5.893708854704497
"21930, 22386",20712,0.0248956356736242,0.0630740037950664,0.0132068311195445,0.5304878048780488,8.410561768072554,1.0,0.0116365637005858,1.9955306932157024,0.903597512367036,0.1766497461928934,0.4988801708739706,0.3699370432332482,2,1,5.892492435094249
"21213, 20725",21212,0.0157115749525616,0.0974573055028463,0.0112333965844402,0.714975845410628,7.336298102246903,1.0,0.0097021888243575,3.166548097642556,0.8774780332460778,0.1102010424422933,0.6841987018152405,0.4151203214592081,2,1,5.892226480455985
"22379, 22411, DOT",85099B,0.0148007590132827,0.1467172675521821,0.0123719165085388,0.8358974358974358,5.697335084298353,1.0,0.0102003895884117,5.199691650853887,0.8368655883993307,0.0829516539440203,0.8076809035713144,0.4601111597490283,3,1,5.891986409953649
"20725, 20728","22383, 22382",0.0412144212523719,0.0393168880455407,0.0157874762808349,0.3830570902394107,9.742813057730189,1.0,0.0141670534945936,1.55716695460081,0.935934226871925,0.2438452520515826,0.3578081033344581,0.3923007458919061,2,2,5.8919708014668455
"20724, 20719","22356, 20728",0.0377229601518026,0.0190512333965844,0.0116888045540796,0.3098591549295775,16.264519387239776,1.0,0.0109701356358176,1.4213747434457655,0.9753079780292274,0.2592592592592592,0.2964557695912398,0.4617024858313226,2,2,5.890818791882611
"22411, 22386","85099B, 21931, DOT",0.0348387096774193,0.0214800759013282,0.0115370018975332,0.3311546840958606,15.41683025781966,1.0,0.0107886637693578,1.4629988441735842,0.968890726146918,0.2576271186440678,0.3164724606704129,0.4341285787970469,2,3,5.890049671163121
"20726, 20727","22383, 22384",0.0327134724857685,0.0346869070208728,0.0129791271347248,0.3967517401392111,11.43808353683612,1.0,0.0118443979562811,1.6001920887461685,0.9434358285334596,0.2384937238493724,0.3750750256592315,0.3854655856057106,2,2,5.8900311389271405
21935,"21992, DOT",0.0394686907020872,0.0184440227703984,0.0119165085388994,0.3019230769230769,16.369697689142136,1.0,0.0111885471088723,1.4060856974087956,0.9774918400370438,0.2590759075907591,0.2888057948083466,0.4740068059512504,1,2,5.889602661504356
"20712, 21928",20713,0.0205692599620493,0.047134724857685,0.010550284629981,0.5129151291512914,10.881895050834563,1.0,0.0095807582211436,1.95626128457248,0.9271755565169688,0.1845949535192563,0.4888208400962454,0.3683738286658228,2,1,5.888629344606708
"21931, 22411, 22386",21929,0.0233776091081593,0.0621631878557874,0.0125996204933586,0.538961038961039,8.670099741528313,1.0,0.0111463937867489,2.034181254509982,0.905837385447596,0.1727367325702393,0.5084017229128917,0.3708236208236208,3,1,5.887608577775538
"22384, 20727, 23206",22383,0.0154079696394686,0.0934345351043643,0.0109297912713472,0.7093596059113301,7.592049397141977,1.0,0.0094901547911813,3.1191998198951536,0.8818711027169631,0.1116279069767441,0.6794049571233903,0.4131688362619201,3,1,5.886231622405299
"85099C, 21928","85099B, 21929",0.0223908918406072,0.0381024667931688,0.0103984819734345,0.4644067796610169,12.18836518333446,1.0,0.0095453337606083,1.7959479259241466,0.9389791222741078,0.2075757575757575,0.4431909825640258,0.3686575730974407,2,2,5.8859145434921984
"22383, 22382, 23206",20725,0.0178368121442125,0.1147628083491461,0.0129032258064516,0.7234042553191489,6.303472925813351,1.0,0.0108562231527856,3.200472923660779,0.8566369669969998,0.1077996195307546,0.687546177126793,0.4179190588765056,3,1,5.883818242351508
"21930, 20712, 22386",85099B,0.0132068311195445,0.1467172675521821,0.0114611005692599,0.867816091954023,5.914887227881144,1.0,0.0095234303943772,6.455269367213926,0.8420559600356773,0.0771983640081799,0.8450877967883164,0.4729665043319002,3,1,5.883022254920162
"85099B, DOT","21931, 20712, 22411",0.0361290322580645,0.020796963946869,0.0116888045540796,0.3235294117647058,15.556569343065693,1.0,0.0109374303727734,1.4475175315568023,0.9707922599488864,0.2583892617449664,0.3091620804588791,0.4427866036925719,2,3,5.882984365923219
"21232, DOT",22961,0.0164705882352941,0.0818216318785578,0.0109297912713472,0.6635944700460829,8.110257089848925,1.0,0.0095821408639357,2.729379532634971,0.8913809144072303,0.1251086012163336,0.6336163629707483,0.3985875875276796,2,1,5.882328142607282
"23203, 85099F",23199,0.0180645161290322,0.0694497153700189,0.0110056925996204,0.6092436974789915,8.772443403590945,1.0,0.009751117096162,2.3814082552896285,0.9023064026462456,0.1438492063492063,0.5800804008389652,0.3838568214170914,2,1,5.8820538823050414
"21928, 21931, 22386",21929,0.0171537001897533,0.0621631878557874,0.010246679316888,0.5973451327433628,9.609306622580958,1.0,0.0091803506295705,2.3291331818087038,0.9115710350863644,0.1483516483516483,0.5706557238502593,0.3810901487892638,3,1,5.881668257343694
"23202, 23206",23209,0.0176091081593927,0.0793168880455408,0.0113092979127134,0.6422413793103449,8.097158059726118,1.0,0.009912598252253,2.573475686426922,0.8922109175647275,0.1320921985815602,0.6114204593910795,0.3924125556838805,2,1,5.8812080770784005
"20724, 22386",85099B,0.0179127134724857,0.1467172675521821,0.0140417457305502,0.7838983050847457,5.342917832121843,1.0,0.011413641355422,3.948524016817352,0.8276620232567369,0.0932459677419354,0.7467408085297567,0.4398022306592895,2,1,5.881110307926831
"22383, 22355",20725,0.0251992409867172,0.1147628083491461,0.0162428842504743,0.6445783132530121,5.6166132785108696,1.0,0.0133509485865718,2.4906673527803687,0.8432048877857025,0.1312883435582822,0.5985011812662637,0.3930563523937018,2,1,5.880487910717233
"23202, 23201","23199, 23203",0.0233017077798861,0.0314990512333965,0.0100189753320683,0.4299674267100977,13.65017071543503,1.0,0.009284993644884,1.6990273786934127,0.9488506843379396,0.223728813559322,0.4114279660584277,0.3740198579333621,2,2,5.8802656434180225
"20712, 20725",85099B,0.0180645161290322,0.1467172675521821,0.0141176470588235,0.7815126050420168,5.326657305446751,1.0,0.0114672706127195,3.905409429280397,0.8272081160894691,0.0937027707808564,0.7439449005006735,0.4388680459250436,2,1,5.876964461570502
"21931, 22411, 21928",85099C,0.0187476280834914,0.0658823529411764,0.0110815939278937,0.5910931174089068,8.971949103528049,1.0,0.0098464560776872,2.2844263249854397,0.9055178099145532,0.1506707946336429,0.5622533372765375,0.3796479411929326,3,1,5.876854461225121
"22383, 20727, 23208",22382,0.0144212523719165,0.0841745730550284,0.0100948766603415,0.7000000000000001,8.316050495942292,1.0,0.0088809738990166,3.0527514231499056,0.8926233566202761,0.1140651801029159,0.6724266534062657,0.4099639314697926,3,1,5.876465284039645
"21931, 21928",DOT,0.0267172675521821,0.0512333965844402,0.0129032258064516,0.4829545454545454,9.42655723905724,1.0,0.011534409442298,1.834977167045478,0.9184553490740442,0.1983663943990665,0.4550340909090909,0.3674031986531986,2,1,5.87432086011631
"23199, 22386","85099B, 20712",0.0271726755218216,0.0397722960151802,0.0119924098671726,0.441340782122905,11.096688558147468,1.0,0.0109116901727943,1.718807590132827,0.9352975626714124,0.218232044198895,0.4182013125025115,0.3714337498400785,2,2,5.873188240925056
"20712, 22411","21931, 21928",0.0294497153700189,0.0267172675521821,0.0110815939278937,0.3762886597938144,14.084099695407684,1.0,0.0102947780030173,1.5604698354948483,0.9571868260894252,0.2457912457912457,0.3591673627687362,0.3955306935332708,2,2,5.872897926549993
20676,20677,0.0327134724857685,0.0244402277039848,0.0115370018975332,0.3526682134570765,14.429825193468892,1.0,0.0107374771809929,1.507047533546891,0.9621751825420426,0.2529118136439268,0.3364509229204842,0.4123589514490351,1,1,5.8711118183282345
"20723, 20724","22356, 22382",0.036280834914611,0.0176091081593927,0.0110815939278937,0.3054393305439331,17.345530947915165,1.0,0.0104427207817692,1.4144061635536456,0.9778245535295254,0.2588652482269504,0.2929895062903745,0.4673748376857596,2,2,5.87103661978291
"21928, 22386",20712,0.028235294117647,0.0630740037950664,0.0143453510436432,0.5080645161290323,8.055054151624548,1.0,0.0125644379953119,1.9045708775313404,0.9013028940389716,0.1863905325443787,0.474947342838626,0.3677506696168627,2,1,5.87081653812775
"22662, 20725","20726, 22382",0.0268690702087286,0.0355218216318785,0.0114611005692599,0.4265536723163841,12.008215027282825,1.0,0.010506662249891,1.6818979071049998,0.9420352887517428,0.225037257824143,0.4054335903650241,0.3746016224829784,2,2,5.870545585546031
"20727, 23206","22383, 22382",0.0305123339658444,0.0393168880455407,0.0129032258064516,0.4228855721393034,10.755825121496764,1.0,0.0117035757879083,1.6646319439900543,0.9355736595115616,0.2266666666666666,0.3992666044825253,0.3755354501623158,2,2,5.8690106584960615
"22951, 21212",84991,0.0182922201138519,0.061100569259962,0.0106261859582542,0.5809128630705395,9.507486920440195,1.0,0.0095085208962693,2.2403441862212787,0.9114929642801916,0.1545253863134657,0.5536400138200773,0.3774129532744001,2,1,5.868865295318419
22951,21212,0.0327134724857685,0.0974573055028463,0.0182922201138519,0.5591647331786542,5.737535326813683,1.0,0.0151040532317474,2.047346849096175,0.8536344822915608,0.1635006784260515,0.5115629770102404,0.3734297186142492,1,1,5.868560196122408
"22662, 22382, 20727",22383,0.0149525616698292,0.0934345351043643,0.0107020872865275,0.7157360406091371,7.660294342018994,1.0,0.0093050016382876,3.189167796150719,0.8826546616259485,0.1095571095571095,0.6864385746002496,0.4151385320836099,3,1,5.867685560973595
"85099C, 21929","85099B, 22411",0.0201897533206831,0.0501707779886148,0.0106261859582542,0.5263157894736842,10.490484911219044,1.0,0.0096132503267573,2.005195024246257,0.923317065613138,0.1778907242693773,0.501295391267044,0.3690580460227725,2,2,5.867044392572281
"22385, 21928",85099B,0.0169259962049335,0.1467172675521821,0.0135104364326375,0.7982062780269058,5.440438547855398,1.0,0.0110271005188511,4.228489985241408,0.8302439951141987,0.0899898887765419,0.763508958637652,0.4451455601205403,2,1,5.867031592660018
"20726, 22382, 22383, 20728",20725,0.0132068311195445,0.1147628083491461,0.010550284629981,0.7988505747126436,6.960883810740133,1.0,0.0090346316013091,4.400893467064244,0.8678009826582239,0.0898513251454427,0.7727734135161691,0.4453908958219303,4,1,5.866703138882409
"23207, 20728","22383, 20727",0.0208728652751423,0.0430360531309297,0.0103225806451612,0.4945454545454545,11.491422158088824,1.0,0.0094242949061855,1.8932739956042757,0.9324412904696762,0.1926345609065156,0.4718144323950161,0.3672021805355138,2,2,5.866354162111686
"22383, 23206, 23208",22382,0.0152561669829222,0.0841745730550284,0.0104743833017077,0.6865671641791045,8.156467437384762,1.0,0.009190201959464,2.921919219300624,0.8909910121245836,0.1177474402730375,0.6577591901259491,0.4055017966973069,3,1,5.86561559857465
"20723, 20724, 20728",20727,0.0157115749525616,0.0920683111954459,0.0110056925996204,0.7004830917874395,7.608297390189213,1.0,0.0095591544275174,3.031320315847462,0.8824288965942692,0.1137254901960784,0.6701107452181504,0.4100107132473883,3,1,5.865465908706718
"20724, 20725","21212, 22355",0.0297533206831119,0.0207210626185958,0.010246679316888,0.3443877551020408,16.620178291096657,1.0,0.0096301588959021,1.493686161297706,0.9686528114596644,0.2547169811320754,0.3305153211493867,0.4194466248037676,2,2,5.864979850428594
"20711, 22411, DOT",85099B,0.0138899430740037,0.1467172675521821,0.0118406072106261,0.8524590163934427,5.810216006716817,1.0,0.0098027127163529,5.783360742146323,0.8395506702349376,0.0795918367346938,0.827090156643267,0.4665812929872024,3,1,5.864618439852736
"21928, 22386","85099B, 20712",0.028235294117647,0.0397722960151802,0.0122960151802656,0.4354838709677419,10.94942748091603,1.0,0.0111730327045429,1.7009747899159666,0.9350730876154604,0.220708446866485,0.4121018101335862,0.3723220881556267,2,2,5.863107767830875
"21931, 23199",DOT,0.027931688804554,0.0512333965844402,0.0132827324478178,0.4755434782608695,9.281904186795492,1.0,0.0118516971580209,1.8090472023674924,0.91790204017892,0.2016129032258064,0.4472228260869565,0.3674013687600644,2,1,5.862930363018957
"22355, 20727, 20725",22383,0.0148007590132827,0.0934345351043643,0.0106261859582542,0.717948717948718,7.683975921181445,1.0,0.0092432839206564,3.214186648266345,0.8829270305965221,0.108864696734059,0.6888792999811084,0.4158386969109958,3,1,5.862148710364632
"20726, 22662, 20725",22383,0.0148007590132827,0.0934345351043643,0.0106261859582542,0.717948717948718,7.683975921181445,1.0,0.0092432839206564,3.214186648266345,0.8829270305965221,0.108864696734059,0.6888792999811084,0.4158386969109958,3,1,5.862148710364632
"22384, 23206",22383,0.0260341555977229,0.0934345351043643,0.0154838709677419,0.5947521865889213,6.365442776855433,1.0,0.013051381742634,2.237064420569806,0.8654325430296808,0.1489051094890511,0.5529856043460346,0.3802355571449887,2,1,5.861978338283482
"22384, 23206",20727,0.0260341555977229,0.0920683111954459,0.0154079696394686,0.5918367346938775,6.428234937833336,1.0,0.0130110489001868,2.2244326375711574,0.8670081262361338,0.1500369549150036,0.5504471643196653,0.3795952016420748,2,1,5.861909008097374
"20711, 20712, 22411, 22386",85099B,0.0113092979127134,0.1467172675521821,0.0103225806451612,0.912751677852349,6.221160556494929,1.0,0.0086633113574743,9.779932856517298,0.8488582789172787,0.0698869475847892,0.8977498092603361,0.4915543179742862,4,1,5.861548114714374
"21212, 21975",22417,0.0238330170777988,0.0384060721062618,0.010853889943074,0.4554140127388535,11.857864857380228,1.0,0.0099385573706742,1.765733879290256,0.9380237210888016,0.2112259970457902,0.4336632423896436,0.3690113541955137,2,1,5.861358693447303
"22355, 22382",22383,0.0185958254269449,0.0934345351043643,0.0123719165085388,0.6653061224489796,7.120559027835342,1.0,0.0106344242048903,2.7086407182857406,0.8758487182042048,0.1241431835491241,0.6308111322224804,0.3988593975364313,2,1,5.861011743346806
20713,DOT,0.047134724857685,0.0512333965844402,0.0188235294117647,0.3993558776167471,7.794835092741694,1.0,0.0164086573602324,1.5795819322280498,0.9148301916366458,0.2366412213740458,0.3669210950080515,0.3833816425120773,1,1,5.859601335227627
"23202, 22383",23203,0.0140417457305502,0.0870588235294117,0.0100189753320683,0.7135135135135136,8.195763330898467,1.0,0.0087965174684674,3.186681465038846,0.8904897706860756,0.11,0.6861939258846476,0.4142981691368788,2,1,5.858884261862649
84032A,21993,0.0233776091081593,0.0314231499051233,0.0100189753320683,0.4285714285714286,13.63871635610766,1.0,0.0092843772166392,1.6950094876660344,0.9488614284604028,0.223728813559322,0.4100328008328949,0.3737060041407867,1,1,5.856255545696532
"22385, 85099C",85099B,0.0172296015180265,0.1467172675521821,0.013662239089184,0.7929515418502202,5.404623157722012,1.0,0.0111343590334462,4.121174048205417,0.8292610613393746,0.0909090909090909,0.7573506995086863,0.4430355226064345,2,1,5.855095012419812
"85099C, DOT","85099B, 22411",0.0206451612903225,0.0501707779886148,0.0107779886148007,0.5220588235294118,10.405635400907716,1.0,0.0097422048111648,1.987334987593052,0.9229527361799252,0.179519595448799,0.4968135688029407,0.368442422354721,2,2,5.854984714362709
"22662, 20725",22384,0.0268690702087286,0.079089184060721,0.0149525616698292,0.5564971751412429,7.036324647299304,1.0,0.0128275088305506,2.076448591353533,0.8815672415615718,0.1643035863219349,0.5184084960426831,0.3727783380504679,2,1,5.8549667821704405
"20719, DOT",22961,0.0161669829222011,0.0818216318785578,0.0107779886148007,0.6666666666666667,8.147804576376005,1.0,0.0094551796895534,2.754535104364327,0.8916833821941058,0.1235857267188859,0.6369623322586868,0.3991960420531849,2,1,5.854462997320109
"21931, 22411","20711, 22386",0.039089184060721,0.0211764705882352,0.0123719165085388,0.316504854368932,14.946062567421793,1.0,0.0115441455519589,1.4320855614973262,0.9710503106252242,0.2583201267828843,0.3017176997759522,0.4503671225249678,2,2,5.852536782355909
"20727, 20725, 23208",22383,0.0144971537001897,0.0934345351043643,0.0104743833017077,0.7225130890052356,7.7328269274118435,1.0,0.009119848485394,3.2670566753786114,0.8834892666113031,0.1074766355140187,0.693914094745812,0.4173085347544455,3,1,5.852109878324609
"21080, DOT",20712,0.0178368121442125,0.0630740037950664,0.010550284629981,0.5914893617021276,9.377704380776812,1.0,0.009425245473105,2.293516761543327,0.9095882490298334,0.1499460625674217,0.5639883619916989,0.3793788565430012,2,1,5.8520449381400415
"20726, 22384, 20728",22383,0.0177609108159392,0.0934345351043643,0.0119924098671726,0.6752136752136751,7.226596402063501,1.0,0.0103329274220553,2.791267352441825,0.8772021804900332,0.1208875286916602,0.641739799978246,0.4017823047067563,3,1,5.851692456287391
"21930, 21929",22411,0.0185958254269449,0.0852371916508538,0.0119924098671726,0.6448979591836734,7.565922183655296,1.0,0.0104073539313503,2.5760561844315037,0.884272176373266,0.1305785123966942,0.6118097089482989,0.3927962636523888,2,1,5.851393916826693
"84692, 20719",21212,0.0140417457305502,0.0974573055028463,0.0103984819734345,0.7405405405405405,7.598614970110297,1.0,0.009030011269979,3.4785499683744465,0.8807645409439041,0.1028528528528528,0.7125238938374924,0.4236191799275911,2,1,5.851311528755308
"21931, 22386","85099B, 21928",0.0385578747628083,0.0396204933586337,0.0151043643263757,0.3917322834645669,9.887112710049175,1.0,0.0135766823054128,1.5788763410155793,0.9349062356068653,0.2394705174488567,0.3666381755034908,0.3864791685522068,2,2,5.850073218345665
"21931, 23199, 22386",22411,0.0160151802656546,0.0852371916508538,0.010853889943074,0.6777251184834124,7.9510493642199105,1.0,0.0094888009534474,2.83845518473044,0.8884592729085169,0.1200671704450042,0.6476956883520544,0.4025313036762565,3,1,5.848755216379323
"21929, 21928","85099B, 22411",0.0289943074003795,0.0501707779886148,0.0135104364326375,0.4659685863874345,9.287649206738957,1.0,0.0120557694731194,1.7786017784722996,0.9189751769094228,0.2057803468208092,0.4377605981823916,0.3676287712572573,2,2,5.846982871858201
"22382, 20727, 23206",20726,0.017381404174573,0.0739278937381404,0.0109297912713472,0.62882096069869,8.505868744563902,1.0,0.0096448206705097,2.49494720392901,0.8980433681789313,0.1359773371104815,0.5991899153516302,0.3883324516019117,3,1,5.8459830891600735
"22382, 23206","22383, 20727",0.0292220113851992,0.0430360531309297,0.0129032258064516,0.4415584415584416,10.26019835543645,1.0,0.0116456257718855,1.7136331141608931,0.9297038127213356,0.217391304347826,0.4164445167776386,0.370691037357704,2,2,5.845777026976775
20711,"21931, 20712, 22386",0.0381783681214421,0.0210246679316888,0.0121442125237191,0.3180914512922465,15.129439966698008,1.0,0.011341525011792,1.4356402100010512,0.9709738991477274,0.2580645161290322,0.3034466483776824,0.4478543899060511,1,3,5.84445755293615
"84692, 21212",22355,0.017381404174573,0.0636812144212523,0.0103984819734345,0.5982532751091704,9.394501668132682,1.0,0.009291613047251,2.3306195858427525,0.9093607246721642,0.1471535982814178,0.5709295476299707,0.3807714528108426,2,1,5.844249871454363
"20726, 20728","22383, 20725",0.0329411764705882,0.0488045540796963,0.0145730550284629,0.4423963133640552,9.064652299489,1.0,0.0129653755999553,1.7058629071463292,0.9199868207623682,0.2169491525423728,0.4137864210478317,0.3704983122030229,2,2,5.844041000154954
"21931, 85099C","22411, 22386",0.0313472485768501,0.0348387096774193,0.0125996204933586,0.4019370460048426,11.537081876064928,1.0,0.0115075228010038,1.6138121979887683,0.9428796521299112,0.235127478753541,0.3803492121039478,0.3817964097126609,2,2,5.8426715829809055
"22385, 21931","20712, 22386",0.0255028462998102,0.032258064516129,0.0107020872865275,0.4196428571428571,13.008928571428571,1.0,0.0098794148252433,1.6674937965260548,0.9472882656400958,0.2274193548387097,0.400297619047619,0.3757037815126051,2,2,5.842380702280903
"21931, 22411","85099B, 20712, 22386",0.039089184060721,0.0258064516129032,0.0132068311195445,0.3378640776699029,13.09223300970874,1.0,0.0121980779824937,1.4712893765963486,0.9611910079715276,0.2555066079295154,0.3203240532373175,0.4248143917761279,2,3,5.8419033783745915
"20726, 20724",20727,0.0198102466793168,0.0920683111954459,0.0128273244781783,0.6475095785440613,7.032925554260517,1.0,0.0110034285220484,2.5757627258477025,0.8751485704702845,0.1295019157088122,0.6117654821365999,0.3934167843256168,2,1,5.841418184481917
"20726, 22383, 20725","22382, 20727",0.0231499051233396,0.0383301707779886,0.0106261859582542,0.4590163934426229,11.975328680409024,1.0,0.0097388461413824,1.7776321085618998,0.9382145632145632,0.208955223880597,0.4374539055727353,0.36812205810745,3,2,5.841078598588119
"22355, 20719","22356, 20727",0.0340037950664136,0.0205692599620493,0.0111574952561669,0.328125,15.952202490774908,1.0,0.0104580623557496,1.457757380521601,0.970306846711341,0.256993006993007,0.3140147919249845,0.4352802121771217,2,2,5.840186087407706
"22356, 85099B",20719,0.020796963946869,0.060796963946869,0.0115370018975332,0.5547445255474452,9.124543226076892,1.0,0.010272609630251,2.109357638348835,0.9093164952533258,0.1646803900325027,0.5259220239282035,0.3722536610259074,2,1,5.839788548187104
"21212, 21213",84991,0.0278557874762808,0.061100569259962,0.0140417457305502,0.5040871934604905,8.250122700424797,1.0,0.012339741258565,1.8932752257230436,0.903970491415838,0.1874366767983789,0.4718147755733195,0.3669504290283819,2,1,5.839654812796446
"21931, 85099C, 22411, 21928",85099B,0.0110815939278937,0.1467172675521821,0.0101707779886148,0.917808219178082,6.255625084154802,1.0,0.0085449168073913,10.381606578115104,0.8495583331328621,0.0688946015424164,0.9036757950250162,0.4935652580629158,4,1,5.839515687717168
"22355, 22382",20727,0.0185958254269449,0.0920683111954459,0.0122960151802656,0.6612244897959184,7.181890068475865,1.0,0.0105839289379215,2.680039322374889,0.8770707417910305,0.125,0.6268711463853223,0.3973888318724027,2,1,5.8391828356760955
"22355, 20723","22356, 20724, 20725",0.0308159392789373,0.0181404174573055,0.0100189753320683,0.3251231527093596,17.92258383659336,1.0,0.0094599613292094,1.4548722281472042,0.9742261680158149,0.2573099415204679,0.3126544168943888,0.4387122039697426,2,3,5.838103976758534
"20724, 20725","23204, 22355",0.0297533206831119,0.0222390891840607,0.0104743833017077,0.3520408163265306,15.829821689768057,1.0,0.009812696549514,1.5089853426765678,0.965556609945047,0.2522851919561243,0.3373030395204193,0.4115152887093404,2,2,5.837104988962176
